"","fips","state","county_name","hospitals","population","pred_fit","pred_lwr","pred_upr","pred_status","state_name"
"1367","27101","MN","Murray County",1,8044,1,0,4,"ok","Minnesota"
"1368","27103","MN","Nicollet County",1,34493,1,0,4,"ok","Minnesota"
"1369","27105","MN","Nobles County",1,21969,1,0,4,"ok","Minnesota"
"1370","27107","MN","Norman County",1,6284,1,0,4,"ok","Minnesota"
"1371","27109","MN","Olmsted County",2,166424,2,0,5,"ok","Minnesota"
"1372","27111","MN","Otter Tail County",2,60884,1,0,4,"ok","Minnesota"
"1373","27113","MN","Pennington County",1,13652,1,0,4,"ok","Minnesota"
"1374","27115","MN","Pine County",1,30319,1,0,4,"ok","Minnesota"
"1375","27117","MN","Pipestone County",1,9100,1,0,4,"ok","Minnesota"
"1376","27119","MN","Polk County",2,30413,1,0,4,"ok","Minnesota"
"1377","27121","MN","Pope County",1,11495,1,0,4,"ok","Minnesota"
"1378","27123","MN","Ramsey County",4,542015,4,2,7,"ok","Minnesota"
"1379","27125","MN","Red Lake County",0,3882,1,0,4,"ok","Minnesota"
"1380","27127","MN","Redwood County",1,15254,1,0,4,"ok","Minnesota"
"1381","27129","MN","Renville County",1,14453,1,0,4,"ok","Minnesota"
"1382","27131","MN","Rice County",2,69025,1,0,4,"ok","Minnesota"
"1383","27133","MN","Rock County",1,9525,1,0,4,"ok","Minnesota"
"1384","27135","MN","Roseau County",1,15265,1,0,4,"ok","Minnesota"
"1385","27139","MN","Scott County",2,157206,2,0,5,"ok","Minnesota"
"1386","27141","MN","Sherburne County",0,103059,1,0,4,"ok","Minnesota"
"1387","27143","MN","Sibley County",1,15194,1,0,4,"ok","Minnesota"
"1388","27137","MN","St Louis County",8,200794,2,0,5,"above","Minnesota"
"1389","27145","MN","Stearns County",5,163997,2,0,5,"ok","Minnesota"
"1390","27147","MN","Steele County",1,37434,1,0,4,"ok","Minnesota"
"1391","27149","MN","Stevens County",1,9819,1,0,4,"ok","Minnesota"
"1392","27151","MN","Swift County",2,9666,1,0,4,"ok","Minnesota"
"1393","27153","MN","Todd County",2,25955,1,0,4,"ok","Minnesota"
"1394","27155","MN","Traverse County",1,3134,1,0,4,"ok","Minnesota"
"1395","27157","MN","Wabasha County",2,21574,1,0,4,"ok","Minnesota"
"1396","27159","MN","Wadena County",1,14437,1,0,4,"ok","Minnesota"
"1397","27161","MN","Waseca County",1,18684,1,0,4,"ok","Minnesota"
"1398","27163","MN","Washington County",2,283960,3,0,6,"ok","Minnesota"
"1399","27165","MN","Watonwan County",2,11204,1,0,4,"ok","Minnesota"
"1400","27167","MN","Wilkin County",1,6268,1,0,4,"ok","Minnesota"
"1401","27169","MN","Winona County",1,49973,1,0,4,"ok","Minnesota"
"1402","27171","MN","Wright County",2,154593,2,0,5,"ok","Minnesota"
"1403","27173","MN","Yellow Medicine County",2,9373,1,0,4,"ok","Minnesota"
"1404","29001","MO","Adair County",1,25660,1,0,4,"ok","Missouri"
"1405","29003","MO","Andrew County",0,18091,1,0,4,"ok","Missouri"
"1406","29005","MO","Atchison County",1,5139,1,0,4,"ok","Missouri"
"1407","29007","MO","Audrain County",0,24304,1,0,4,"ok","Missouri"
"1408","29009","MO","Barry County",2,35618,1,0,4,"ok","Missouri"
"1409","29011","MO","Barton County",1,11717,1,0,4,"ok","Missouri"
"1410","29013","MO","Bates County",1,16394,1,0,4,"ok","Missouri"
"1411","29015","MO","Benton County",0,20614,1,0,4,"ok","Missouri"
"1412","29017","MO","Bollinger County",0,10610,1,0,4,"ok","Missouri"
"1413","29019","MO","Boone County",3,192154,2,0,5,"ok","Missouri"
"1414","29021","MO","Buchanan County",1,83574,1,0,4,"ok","Missouri"
"1415","29023","MO","Butler County",2,41814,1,0,4,"ok","Missouri"
"1416","29025","MO","Caldwell County",0,9000,1,0,4,"ok","Missouri"
"1417","29027","MO","Callaway County",0,45126,1,0,4,"ok","Missouri"
"1418","29029","MO","Camden County",1,44135,1,0,4,"ok","Missouri"
"1419","29031","MO","Cape Girardeau County",2,83658,1,0,4,"ok","Missouri"
"1420","29033","MO","Carroll County",1,8414,1,0,4,"ok","Missouri"
"1421","29035","MO","Carter County",0,5359,1,0,4,"ok","Missouri"
"1422","29037","MO","Cass County",2,113873,1,0,4,"ok","Missouri"
"1423","29039","MO","Cedar County",1,15023,1,0,4,"ok","Missouri"
"1424","29041","MO","Chariton County",0,7397,1,0,4,"ok","Missouri"
"1425","29043","MO","Christian County",0,96045,1,0,4,"ok","Missouri"
"1426","29045","MO","Clark County",0,6623,1,0,4,"ok","Missouri"
"1427","29047","MO","Clay County",3,263370,3,0,5,"ok","Missouri"
"1428","29049","MO","Clinton County",1,21721,1,0,4,"ok","Missouri"
"1429","29051","MO","Cole County",1,77625,1,0,4,"ok","Missouri"
"1430","29053","MO","Cooper County",0,17122,1,0,4,"ok","Missouri"
"1431","29055","MO","Crawford County",0,22808,1,0,4,"ok","Missouri"
"1432","29057","MO","Dade County",0,7622,1,0,4,"ok","Missouri"
"1433","29059","MO","Dallas County",0,17877,1,0,4,"ok","Missouri"
"1434","29061","MO","Daviess County",0,8541,1,0,4,"ok","Missouri"
"1435","29063","MO","DeKalb County",0,9884,1,0,4,"ok","Missouri"
"1436","29065","MO","Dent County",1,14721,1,0,4,"ok","Missouri"
"1437","29067","MO","Douglas County",0,12290,1,0,4,"ok","Missouri"
"1438","29069","MO","Dunklin County",0,27002,1,0,4,"ok","Missouri"
"1439","29071","MO","Franklin County",2,107256,1,0,4,"ok","Missouri"
"1440","29073","MO","Gasconade County",1,14655,1,0,4,"ok","Missouri"
"1441","29075","MO","Gentry County",1,6298,1,0,4,"ok","Missouri"
"1442","29077","MO","Greene County",2,307942,3,0,6,"ok","Missouri"
"1443","29079","MO","Grundy County",1,9766,1,0,4,"ok","Missouri"
"1444","29081","MO","Harrison County",1,8186,1,0,4,"ok","Missouri"
"1445","29083","MO","Henry County",1,22575,1,0,4,"ok","Missouri"
"1446","29085","MO","Hickory County",0,8766,1,0,4,"ok","Missouri"
"1447","29087","MO","Holt County",0,4241,1,0,4,"ok","Missouri"
"1448","29089","MO","Howard County",0,10150,1,0,4,"ok","Missouri"
"1449","29091","MO","Howell County",2,40762,1,0,4,"ok","Missouri"
"1450","29093","MO","Iron County",1,9420,1,0,4,"ok","Missouri"
"1451","29095","MO","Jackson County",11,727362,6,3,9,"above","Missouri"
"1452","29097","MO","Jasper County",3,126479,2,0,4,"ok","Missouri"
"1453","29099","MO","Jefferson County",2,231888,2,0,5,"ok","Missouri"
"1454","29101","MO","Johnson County",1,55880,1,0,4,"ok","Missouri"
"1455","29103","MO","Knox County",0,3740,1,0,4,"ok","Missouri"
"1456","29105","MO","Laclede County",1,36738,1,0,4,"ok","Missouri"
"1457","29107","MO","Lafayette County",1,33511,1,0,4,"ok","Missouri"
"1458","29109","MO","Lawrence County",1,39151,1,0,4,"ok","Missouri"
"1459","29111","MO","Lewis County",0,9852,1,0,4,"ok","Missouri"
"1460","29113","MO","Lincoln County",1,65888,1,0,4,"ok","Missouri"
"1461","29115","MO","Linn County",1,11910,1,0,4,"ok","Missouri"
"1462","29117","MO","Livingston County",1,14658,1,0,4,"ok","Missouri"
"1463","29121","MO","Macon County",1,15177,1,0,4,"ok","Missouri"
"1464","29123","MO","Madison County",1,12852,1,0,4,"ok","Missouri"
"1465","29125","MO","Maries County",0,8506,1,0,4,"ok","Missouri"
"1466","29127","MO","Marion County",1,28425,1,0,4,"ok","Missouri"
"1467","29119","MO","McDonald County",0,24054,1,0,4,"ok","Missouri"
"1468","29129","MO","Mercer County",0,3452,1,0,4,"ok","Missouri"
"1469","29131","MO","Miller County",0,25668,1,0,4,"ok","Missouri"
"1470","29133","MO","Mississippi County",0,11750,1,0,4,"ok","Missouri"
"1471","29135","MO","Moniteau County",0,15294,1,0,4,"ok","Missouri"
"1472","29137","MO","Monroe County",0,8890,1,0,4,"ok","Missouri"
"1473","29139","MO","Montgomery County",0,11511,1,0,4,"ok","Missouri"
"1474","29141","MO","Morgan County",0,22399,1,0,4,"ok","Missouri"
"1475","29143","MO","New Madrid County",0,15212,1,0,4,"ok","Missouri"
"1476","29145","MO","Newton County",1,61519,1,0,4,"ok","Missouri"
"1477","29147","MO","Nodaway County",1,20503,1,0,4,"ok","Missouri"
"1478","29149","MO","Oregon County",0,8699,1,0,4,"ok","Missouri"
"1479","29151","MO","Osage County",0,13478,1,0,4,"ok","Missouri"
"1480","29153","MO","Ozark County",0,9090,1,0,4,"ok","Missouri"
"1481","29155","MO","Pemiscot County",1,14407,1,0,4,"ok","Missouri"
"1482","29157","MO","Perry County",1,19100,1,0,4,"ok","Missouri"
"1483","29159","MO","Pettis County",1,43791,1,0,4,"ok","Missouri"
"1484","29161","MO","Phelps County",1,45672,1,0,4,"ok","Missouri"
"1485","29163","MO","Pike County",1,17961,1,0,4,"ok","Missouri"
"1486","29165","MO","Platte County",1,113207,1,0,4,"ok","Missouri"
"1487","29167","MO","Polk County",1,33070,1,0,4,"ok","Missouri"
"1488","29169","MO","Pulaski County",1,53964,1,0,4,"ok","Missouri"
"1489","29171","MO","Putnam County",1,4539,1,0,4,"ok","Missouri"
"1490","29173","MO","Ralls County",0,10499,1,0,4,"ok","Missouri"
"1491","29175","MO","Randolph County",1,24077,1,0,4,"ok","Missouri"
"1492","29177","MO","Ray County",1,23199,1,0,4,"ok","Missouri"
"1493","29179","MO","Reynolds County",0,5927,1,0,4,"ok","Missouri"
"1494","29181","MO","Ripley County",0,10715,1,0,4,"ok","Missouri"
"1495","29195","MO","Saline County",1,23325,1,0,4,"ok","Missouri"
"1496","29197","MO","Schuyler County",0,4069,1,0,4,"ok","Missouri"
"1497","29199","MO","Scotland County",1,4698,1,0,4,"ok","Missouri"
"1498","29201","MO","Scott County",1,37957,1,0,4,"ok","Missouri"
"1499","29203","MO","Shannon County",0,7275,1,0,4,"ok","Missouri"
"1500","29205","MO","Shelby County",0,5926,1,0,4,"ok","Missouri"
"1501","29183","MO","St Charles County",4,423726,4,1,7,"ok","Missouri"
"1502","29185","MO","St Clair County",1,9848,1,0,4,"ok","Missouri"
"1503","29187","MO","St Francois County",2,67503,1,0,4,"ok","Missouri"
"1504","29189","MO","St Louis County",11,992929,7,5,10,"above","Missouri"
"1505","29510","MO","St Louis city",4,279695,3,0,6,"ok","Missouri"
"1506","29186","MO","Ste Genevieve County",1,18546,1,0,4,"ok","Missouri"
"1507","29207","MO","Stoddard County",1,28438,1,0,4,"ok","Missouri"
"1508","29209","MO","Stone County",0,32630,1,0,4,"ok","Missouri"
"1509","29211","MO","Sullivan County",1,5750,1,0,4,"ok","Missouri"
"1510","29213","MO","Taney County",1,56744,1,0,4,"ok","Missouri"
"1511","29215","MO","Texas County",1,25715,1,0,4,"ok","Missouri"
"1512","29217","MO","Vernon County",1,19787,1,0,4,"ok","Missouri"
"1513","29219","MO","Warren County",0,38478,1,0,4,"ok","Missouri"
"1514","29221","MO","Washington County",1,23583,1,0,4,"ok","Missouri"
"1515","29223","MO","Wayne County",0,10820,1,0,4,"ok","Missouri"
"1516","29225","MO","Webster County",0,42041,1,0,4,"ok","Missouri"
"1517","29227","MO","Worth County",0,1872,1,0,4,"ok","Missouri"
"1518","29229","MO","Wright County",0,19505,1,0,4,"ok","Missouri"
"1519","28001","MS","Adams County",1,28674,1,0,4,"ok","Mississippi"
"1520","28003","MS","Alcorn County",1,34228,1,0,4,"ok","Mississippi"
"1521","28005","MS","Amite County",0,12451,1,0,4,"ok","Mississippi"
"1522","28007","MS","Attala County",1,17222,1,0,4,"ok","Mississippi"
"1523","28009","MS","Benton County",0,7566,1,0,4,"ok","Mississippi"
"1524","28011","MS","Bolivar County",1,28395,1,0,4,"ok","Mississippi"
"1525","28013","MS","Calhoun County",1,12754,1,0,4,"ok","Mississippi"
"1526","28015","MS","Carroll County",0,9378,1,0,4,"ok","Mississippi"
"1527","28017","MS","Chickasaw County",2,16774,1,0,4,"ok","Mississippi"
"1528","28019","MS","Choctaw County",1,8091,1,0,4,"ok","Mississippi"
"1529","28021","MS","Claiborne County",1,8122,1,0,4,"ok","Mississippi"
"1530","28023","MS","Clarke County",1,15155,1,0,4,"ok","Mississippi"
"1531","28025","MS","Clay County",1,18213,1,0,4,"ok","Mississippi"
"1532","28027","MS","Coahoma County",1,20105,1,0,4,"ok","Mississippi"
"1533","28029","MS","Copiah County",1,27536,1,0,4,"ok","Mississippi"
"1534","28031","MS","Covington County",1,18015,1,0,4,"ok","Mississippi"
"1535","28033","MS","DeSoto County",2,195871,2,0,5,"ok","Mississippi"
"1536","28035","MS","Forrest County",1,78435,1,0,4,"ok","Mississippi"
"1537","28037","MS","Franklin County",1,7516,1,0,4,"ok","Mississippi"
"1538","28039","MS","George County",1,25880,1,0,4,"ok","Mississippi"
"1539","28041","MS","Greene County",2,13675,1,0,4,"ok","Mississippi"
"1540","28043","MS","Grenada County",1,20931,1,0,4,"ok","Mississippi"
"1541","28045","MS","Hancock County",1,46492,1,0,4,"ok","Mississippi"
"1542","28047","MS","Harrison County",5,213730,2,0,5,"ok","Mississippi"
